House,Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
A,30,1250,2,0,0,0,0
A,30,1251,2,0,0,0,0
A,30,1252,2,0,0,0,0
A,30,1253,2,0,0,0,0
A,30,1254,2,0,0,0,0
A,30,1255,2,0,0,0,0
A,30,1256,2,0,0,0,0
A,30,1257,2,0,0,0,0
A,30,1258,2,0,0,0,0
A,30,1259,2,0,0,0,0
A,30,1260,2,0,0,0,0
A,30,1261,2,0,0,0,0
A,30,1262,2,0,0,0,0
A,30,1263,2,0,0,0,0
A,30,1264,2,0,0,0,0
A,30,1265,2,0,0,0,0
A,30,1266,2,0,0,0,0
A,30,1267,2,0,0,0,0
A,30,1268,2,0,0,0,0
A,30,1269,2,0,0,0,0
A,30,1270,2,0,0,0,0
A,30,1271,2,0,0,0,0
A,30,1272,2,0,0,0,0
A,30,1273,2,0,0,0,0
A,30,1274,2,0,0,0,0
A,30,1275,2,0,0,0,0
A,30,1276,2,0,0,0,0
A,30,1277,2,0,0,0,0
A,30,1278,2,0,0,0,0
A,30,1279,2,0,0,0,0
A,30,1280,2,0,0,0,0
A,30,1281,2,0,0,0,0
A,30,1282,2,0,0,0,0
A,30,1283,2,0,0,0,0
A,30,1284,2,0,0,0,0
A,30,1285,2,0,0,0,0
A,30,1286,2,0,0,0,0
A,30,1287,2,0,0,0,0
A,30,1288,2,0,0,0,0
A,30,1289,2,0,0,0,0
A,30,1290,2,0,0,0,0
A,30,1291,2,0,0,0,0
A,30,1292,2,0,0,0,0
A,30,1293,2,0,0,0,0
A,30,1294,2,0,0,0,0
A,30,1295,2,0,0,0,0
A,30,1296,2,0,0,0,0
A,30,1297,2,0,0,0,0
A,30,1298,2,0,0,0,0
A,30,1299,2,0,0,0,0
A,30,1300,2,0,0,0,0
A,30,1301,2,0,0,0,0
A,30,1302,2,0,0,0,0
A,30,1303,2,0,0,0,0
A,30,1304,2,0,0,0,0
A,30,1305,2,0,0,0,0
A,30,1306,2,0,0,0,0
A,30,1307,2,0,0,0,0
A,30,1308,2,0,0,0,0
A,30,1309,2,0,0,0,0
A,30,1310,2,0,0,0,0
A,30,1311,2,0,0,0,0
A,30,1312,2,0,0,0,0
A,30,1313,2,0,0,0,0
A,30,1314,2,0,0,0,0
A,30,1315,2,0,0,0,0
A,30,1316,2,0,0,0,0
A,30,1317,2,0,0,0,0
A,30,1318,2,0,0,0,0
A,30,1319,2,0,0,0,0
A,30,1320,2,0,0,0,0
A,30,1321,2,0,0,0,0
A,30,1322,2,0,0,0,0
A,30,1323,2,0,0,0,0
A,30,1324,2,0,0,0,0
A,30,1325,2,0,0,0,0
A,30,1326,2,0,0,0,0
A,30,1327,2,0,0,0,0
A,30,1328,2,0,0,0,0
A,30,1329,2,0,0,0,0
A,30,1330,2,0,0,0,0
A,30,1331,2,0,0,0,0
A,30,1332,2,0,0,0,0
A,30,1333,2,0,0,0,0
A,30,1334,2,0,0,0,0
A,30,1335,2,0,0,0,0
A,30,1336,2,0,0,0,0
A,30,1337,2,0,0,0,0
A,30,1338,2,0,0,0,0
A,30,1339,2,0,0,0,0
A,30,1340,2,0,0,0,0
A,30,1341,2,0,0,0,0
A,30,1342,2,0,0,0,0
A,30,1343,2,0,0,0,0
A,30,1344,2,0,0,0,0
A,30,1345,2,0,0,0,0
A,30,1346,2,0,0,0,0
A,30,1347,2,0,0,0,0
A,30,1348,2,0,0,0,0
A,30,1349,2,0,0,0,0
A,30,1350,2,0,0,0,0
A,30,1351,2,0,0,0,0
A,30,1352,2,0,0,0,0
A,30,1353,2,0,0,0,0
A,30,1354,2,0,0,0,0
A,30,1355,2,0,0,0,0
A,30,1356,2,0,0,0,0
A,30,1357,2,0,0,0,0
A,30,1358,2,0,0,0,0
A,30,1359,2,0,0,0,0
A,30,1360,1,0,0,0,1
A,30,1361,1,0,0,0,1
A,30,1362,1,0,0,0,1
A,30,1363,1,0,0,0,1
A,30,1364,1,0,0,0,1
A,30,1365,1,0,0,0,1
A,30,1366,1,0,1,0,0
A,30,1367,1,0,1,0,0
A,30,1368,1,0,1,0,0
A,30,1369,1,0,1,0,0
A,30,1370,1,0,1,0,0
A,30,1371,1,0,1,0,0
A,30,1372,1,0,1,0,0
A,30,1373,1,0,1,0,0
A,30,1374,1,0,1,0,0
A,30,1375,1,0,1,0,0
A,30,1376,1,0,1,0,0
A,30,1377,1,0,1,0,0
A,30,1378,1,0,1,0,0
A,30,1379,1,0,1,0,0
A,30,1380,1,0,1,0,0
A,30,1381,1,0,1,0,0
A,30,1382,1,0,1,0,0
A,30,1383,1,0,1,0,0
A,30,1384,1,0,1,0,0
A,30,1385,1,0,1,0,0
A,30,1386,1,1,0,0,0
A,30,1387,1,1,0,0,0
A,30,1388,1,1,0,0,0
A,30,1389,1,1,0,0,0
A,30,1390,1,1,0,0,0
A,30,1391,1,1,0,0,0
A,30,1392,1,1,0,0,0
A,30,1393,1,1,0,0,0
A,30,1394,1,1,0,0,0
A,30,1395,1,1,0,0,0
A,30,1396,1,1,0,0,0
A,30,1397,1,1,0,0,0
A,30,1398,1,1,0,0,0
A,30,1399,1,1,0,0,0
A,30,1400,1,1,0,0,0
A,30,1401,1,1,0,0,0
A,30,1402,1,1,0,0,0
A,30,1403,1,1,0,0,0
A,30,1404,1,1,0,0,0
A,30,1405,1,1,0,0,0
A,30,1406,1,1,0,0,0
A,30,1407,1,1,0,0,0
A,30,1408,1,1,0,0,0
A,30,1409,1,1,0,0,0
A,30,1410,1,1,0,0,0
A,30,1411,1,1,0,0,0
A,30,1412,1,1,0,0,0
A,30,1413,1,1,0,0,0
A,30,1414,1,1,0,0,0
A,30,1415,1,1,0,0,0
A,30,1416,1,1,0,0,0
A,30,1417,1,1,0,0,0
A,30,1418,1,1,0,0,0
A,30,1419,1,1,0,0,0
A,30,1420,1,1,0,0,0
A,30,1421,1,1,0,0,0
A,30,1422,1,1,0,0,0
A,30,1423,1,1,0,0,0
A,30,1424,1,1,0,0,0
A,30,1425,1,1,0,0,0
A,30,1426,1,1,0,0,0
A,30,1427,1,1,0,0,0
A,30,1428,1,1,0,0,0
A,30,1429,1,1,0,0,0
A,30,1430,1,1,0,0,0
A,30,1431,1,1,0,0,0
A,30,1432,1,0,0,1,0
A,30,1433,1,0,0,1,0
A,30,1434,1,0,1,0,0
A,30,1435,1,0,1,0,0
A,30,1436,1,0,1,0,0
A,30,1437,1,0,1,0,0
A,30,1438,1,0,1,0,0
A,30,1439,1,0,1,0,0
A,30,0,1,0,1,0,0
A,30,1,1,0,1,0,0
A,30,2,1,0,1,0,0
A,30,3,1,0,1,0,0
A,30,4,1,0,1,0,0
A,30,5,1,0,1,0,0
A,30,6,1,0,1,0,0
A,30,7,1,0,1,0,0
A,30,8,1,0,1,0,0
A,30,9,1,0,1,0,0
A,30,10,1,0,1,0,0
A,30,11,1,0,1,0,0
A,30,12,1,0,1,0,0
A,30,13,1,0,1,0,0
A,30,14,1,0,1,0,0
A,30,15,1,0,1,0,0
A,30,16,1,0,1,0,0
A,30,17,1,0,1,0,0
A,30,18,1,0,1,0,0
A,30,19,1,0,1,0,0
A,30,20,1,0,1,0,0
A,30,21,1,0,1,0,0
A,30,22,1,0,1,0,0
A,30,23,1,0,1,0,0
A,30,24,1,1,0,0,0
A,30,25,1,1,0,0,0
A,30,26,1,1,0,0,0
A,30,27,1,1,0,0,0
A,30,28,1,1,0,0,0
A,30,29,1,1,0,0,0
A,30,30,1,1,0,0,0
A,30,31,1,1,0,0,0
A,30,32,1,1,0,0,0
A,30,33,1,1,0,0,0
A,30,34,1,1,0,0,0
A,30,35,1,1,0,0,0
A,30,36,1,1,0,0,0
A,30,37,1,1,0,0,0
A,30,38,1,1,0,0,0
A,30,39,1,1,0,0,0
A,30,40,1,1,0,0,0
A,30,41,1,1,0,0,0
A,30,42,1,1,0,0,0
A,30,43,1,1,0,0,0
A,30,44,1,1,0,0,0
A,30,45,1,1,0,0,0
A,30,46,1,1,0,0,0
A,30,47,1,1,0,0,0
A,30,48,1,1,0,0,0
A,30,49,1,1,0,0,0
A,30,50,1,1,0,0,0
A,30,51,1,1,0,0,0
A,30,52,1,1,0,0,0
A,30,53,1,1,0,0,0
A,30,54,1,1,0,0,0
A,30,55,1,1,0,0,0
A,30,56,1,1,0,0,0
A,30,57,1,1,0,0,0
A,30,58,1,1,0,0,0
A,30,59,1,1,0,0,0
A,30,60,1,1,0,0,0
A,30,61,1,1,0,0,0
A,30,62,1,1,0,0,0
A,30,63,1,1,0,0,0
A,30,64,1,1,0,0,0
A,30,65,1,1,0,0,0
A,30,66,1,1,0,0,0
A,30,67,1,1,0,0,0
A,30,68,1,1,0,0,0
A,30,69,1,1,0,0,0
A,30,70,1,1,0,0,0
A,30,71,1,1,0,0,0
A,30,72,1,1,0,0,0
A,30,73,1,1,0,0,0
A,30,74,1,1,0,0,0
A,30,75,1,1,0,0,0
A,30,76,1,1,0,0,0
A,30,77,1,1,0,0,0
A,30,78,1,1,0,0,0
A,30,79,1,1,0,0,0
A,30,80,1,1,0,0,0
A,30,81,1,1,0,0,0
A,30,82,1,1,0,0,0
A,30,83,1,1,0,0,0
A,30,84,1,1,0,0,0
A,30,85,1,0,0,0,1
A,30,86,1,0,0,0,1
A,30,87,1,0,0,0,1
A,30,88,1,0,0,0,1
A,30,89,1,0,0,0,1
A,30,90,1,0,0,0,1
A,30,91,1,1,0,0,0
A,30,92,1,1,0,0,0
A,30,93,1,1,0,0,0
A,30,94,1,1,0,0,0
A,30,95,1,1,0,0,0
A,30,96,1,1,0,0,0
A,30,97,1,1,0,0,0
A,30,98,1,1,0,0,0
A,30,99,1,1,0,0,0
A,30,100,1,1,0,0,0
A,30,101,1,1,0,0,0
A,30,102,1,1,0,0,0
A,30,103,1,1,0,0,0
A,30,104,1,1,0,0,0
A,30,105,1,1,0,0,0
A,30,106,1,1,0,0,0
A,30,107,1,1,0,0,0
A,30,108,1,1,0,0,0
A,30,109,1,1,0,0,0
A,30,110,1,1,0,0,0
A,30,111,1,1,0,0,0
A,30,112,1,1,0,0,0
A,30,113,1,1,0,0,0
A,30,114,1,1,0,0,0
A,30,115,1,1,0,0,0
A,30,116,1,1,0,0,0
A,30,117,1,1,0,0,0
A,30,118,1,1,0,0,0
A,30,119,1,1,0,0,0
A,30,120,1,1,0,0,0
A,30,121,1,1,0,0,0
A,30,122,1,1,0,0,0
A,30,123,1,1,0,0,0
A,30,124,1,1,0,0,0
A,30,125,1,1,0,0,0
A,30,126,1,1,0,0,0
A,30,127,1,1,0,0,0
A,30,128,1,1,0,0,0
A,30,129,1,1,0,0,0
A,30,130,1,1,0,0,0
A,30,131,1,1,0,0,0
A,30,132,1,1,0,0,0
A,30,133,1,1,0,0,0
A,30,134,1,1,0,0,0
A,30,135,1,1,0,0,0
A,30,136,1,1,0,0,0
A,30,137,1,1,0,0,0
A,30,138,1,1,0,0,0
A,30,139,1,1,0,0,0
A,30,140,1,1,0,0,0
A,30,141,1,1,0,0,0
A,30,142,1,1,0,0,0
A,30,143,1,1,0,0,0
A,30,144,1,1,0,0,0
A,30,145,1,1,0,0,0
A,30,146,1,1,0,0,0
A,30,147,1,1,0,0,0
A,30,148,1,1,0,0,0
A,30,149,1,1,0,0,0
A,30,150,1,1,0,0,0
A,30,151,1,1,0,0,0
A,30,152,1,1,0,0,0
A,30,153,1,1,0,0,0
A,30,154,1,1,0,0,0
A,30,155,1,1,0,0,0
A,30,156,1,1,0,0,0
A,30,157,1,1,0,0,0
A,30,158,1,1,0,0,0
A,30,159,1,1,0,0,0
A,30,160,1,1,0,0,0
A,30,161,1,1,0,0,0
A,30,162,1,1,0,0,0
A,30,163,1,1,0,0,0
A,30,164,1,1,0,0,0
A,30,165,1,1,0,0,0
A,30,166,1,1,0,0,0
A,30,167,1,1,0,0,0
A,30,168,1,1,0,0,0
A,30,169,1,1,0,0,0
A,30,170,1,1,0,0,0
A,30,171,1,1,0,0,0
A,30,172,1,1,0,0,0
A,30,173,1,1,0,0,0
A,30,174,1,1,0,0,0
A,30,175,1,1,0,0,0
A,30,176,1,1,0,0,0
A,30,177,1,1,0,0,0
A,30,178,1,1,0,0,0
A,30,179,1,1,0,0,0
A,30,180,1,1,0,0,0
A,30,181,1,1,0,0,0
A,30,182,1,1,0,0,0
A,30,183,1,1,0,0,0
A,30,184,1,1,0,0,0
A,30,185,1,1,0,0,0
A,30,186,1,1,0,0,0
A,30,187,1,1,0,0,0
A,30,188,1,1,0,0,0
A,30,189,1,1,0,0,0
A,30,190,1,1,0,0,0
A,30,191,1,1,0,0,0
A,30,192,1,1,0,0,0
A,30,193,1,1,0,0,0
A,30,194,1,1,0,0,0
A,30,195,1,1,0,0,0
A,30,196,1,1,0,0,0
A,30,197,1,1,0,0,0
A,30,198,1,1,0,0,0
A,30,199,1,1,0,0,0
A,30,200,1,1,0,0,0
A,30,201,1,1,0,0,0
A,30,202,1,1,0,0,0
A,30,203,1,1,0,0,0
A,30,204,1,1,0,0,0
A,30,205,1,1,0,0,0
A,30,206,1,1,0,0,0
A,30,207,1,1,0,0,0
A,30,208,1,1,0,0,0
A,30,209,1,1,0,0,0
A,30,210,1,1,0,0,0
A,30,211,1,1,0,0,0
A,30,212,1,1,0,0,0
A,30,213,1,1,0,0,0
A,30,214,1,1,0,0,0
A,30,215,1,1,0,0,0
A,30,216,1,1,0,0,0
A,30,217,1,1,0,0,0
A,30,218,1,1,0,0,0
A,30,219,1,1,0,0,0
A,30,220,1,1,0,0,0
A,30,221,1,1,0,0,0
A,30,222,1,1,0,0,0
A,30,223,1,1,0,0,0
A,30,224,1,1,0,0,0
A,30,225,1,1,0,0,0
A,30,226,1,1,0,0,0
A,30,227,1,1,0,0,0
A,30,228,1,1,0,0,0
A,30,229,1,1,0,0,0
A,30,230,1,1,0,0,0
A,30,231,1,1,0,0,0
A,30,232,1,1,0,0,0
A,30,233,1,1,0,0,0
A,30,234,1,1,0,0,0
A,30,235,1,1,0,0,0
A,30,236,1,1,0,0,0
A,30,237,1,1,0,0,0
A,30,238,1,1,0,0,0
A,30,239,1,1,0,0,0
A,30,240,1,1,0,0,0
A,30,241,1,1,0,0,0
A,30,242,1,1,0,0,0
A,30,243,1,1,0,0,0
A,30,244,1,1,0,0,0
A,30,245,1,1,0,0,0
A,30,246,1,1,0,0,0
A,30,247,1,1,0,0,0
A,30,248,1,1,0,0,0
A,30,249,1,1,0,0,0
A,30,250,1,1,0,0,0
A,30,251,1,1,0,0,0
A,30,252,1,1,0,0,0
A,30,253,1,1,0,0,0
A,30,254,1,1,0,0,0
A,30,255,1,1,0,0,0
A,30,256,1,1,0,0,0
A,30,257,1,1,0,0,0
A,30,258,1,1,0,0,0
A,30,259,1,1,0,0,0
A,30,260,1,1,0,0,0
A,30,261,1,1,0,0,0
A,30,262,1,1,0,0,0
A,30,263,1,1,0,0,0
A,30,264,1,1,0,0,0
A,30,265,1,1,0,0,0
A,30,266,1,1,0,0,0
A,30,267,1,1,0,0,0
A,30,268,1,1,0,0,0
A,30,269,1,1,0,0,0
A,30,270,1,1,0,0,0
A,30,271,1,1,0,0,0
A,30,272,1,1,0,0,0
A,30,273,1,1,0,0,0
A,30,274,1,1,0,0,0
A,30,275,1,1,0,0,0
A,30,276,1,1,0,0,0
A,30,277,1,1,0,0,0
A,30,278,1,1,0,0,0
A,30,279,1,1,0,0,0
A,30,280,1,1,0,0,0
A,30,281,1,1,0,0,0
A,30,282,1,1,0,0,0
A,30,283,1,1,0,0,0
A,30,284,1,1,0,0,0
A,30,285,1,1,0,0,0
A,30,286,1,1,0,0,0
A,30,287,1,1,0,0,0
A,30,288,1,1,0,0,0
A,30,289,1,1,0,0,0
A,30,290,1,1,0,0,0
A,30,291,1,1,0,0,0
A,30,292,1,1,0,0,0
A,30,293,1,1,0,0,0
A,30,294,1,1,0,0,0
A,30,295,1,1,0,0,0
A,30,296,1,1,0,0,0
A,30,297,1,1,0,0,0
A,30,298,1,1,0,0,0
A,30,299,1,1,0,0,0
A,30,300,1,1,0,0,0
A,30,301,1,1,0,0,0
A,30,302,1,1,0,0,0
A,30,303,1,1,0,0,0
A,30,304,1,1,0,0,0
A,30,305,1,1,0,0,0
A,30,306,1,1,0,0,0
A,30,307,1,1,0,0,0
A,30,308,1,1,0,0,0
A,30,309,1,1,0,0,0
A,30,310,1,1,0,0,0
A,30,311,1,1,0,0,0
A,30,312,1,1,0,0,0
A,30,313,1,1,0,0,0
A,30,314,1,1,0,0,0
A,30,315,1,1,0,0,0
A,30,316,1,1,0,0,0
A,30,317,1,1,0,0,0
A,30,318,1,1,0,0,0
A,30,319,1,1,0,0,0
A,30,320,1,1,0,0,0
A,30,321,1,1,0,0,0
A,30,322,1,1,0,0,0
A,30,323,1,1,0,0,0
A,30,324,1,1,0,0,0
A,30,325,1,1,0,0,0
A,30,326,1,1,0,0,0
A,30,327,1,1,0,0,0
A,30,328,1,1,0,0,0
A,30,329,1,1,0,0,0
A,30,330,1,1,0,0,0
A,30,331,1,1,0,0,0
A,30,332,1,1,0,0,0
A,30,333,1,1,0,0,0
A,30,334,1,1,0,0,0
A,30,335,1,1,0,0,0
A,30,336,1,1,0,0,0
A,30,337,1,1,0,0,0
A,30,338,1,1,0,0,0
A,30,339,1,1,0,0,0
A,30,340,1,1,0,0,0
A,30,341,1,1,0,0,0
A,30,342,1,1,0,0,0
A,30,343,1,1,0,0,0
A,30,344,1,1,0,0,0
A,30,345,1,1,0,0,0
A,30,346,1,1,0,0,0
A,30,347,1,1,0,0,0
A,30,348,1,1,0,0,0
A,30,349,1,1,0,0,0
A,30,350,1,1,0,0,0
A,30,351,1,1,0,0,0
A,30,352,1,1,0,0,0
A,30,353,1,1,0,0,0
A,30,354,1,1,0,0,0
A,30,355,1,1,0,0,0
A,30,356,1,1,0,0,0
A,30,357,1,1,0,0,0
A,30,358,1,1,0,0,0
A,30,359,1,1,0,0,0
A,30,360,1,1,0,0,0
A,30,361,1,1,0,0,0
A,30,362,1,1,0,0,0
A,30,363,1,1,0,0,0
A,30,364,1,1,0,0,0
A,30,365,1,1,0,0,0
A,30,366,1,1,0,0,0
A,30,367,1,1,0,0,0
A,30,368,1,1,0,0,0
A,30,369,1,1,0,0,0
A,30,370,1,1,0,0,0
A,30,371,1,1,0,0,0
A,30,372,1,1,0,0,0
A,30,373,1,1,0,0,0
A,30,374,1,1,0,0,0
A,30,375,1,1,0,0,0
A,30,376,1,1,0,0,0
A,30,377,1,1,0,0,0
A,30,378,1,1,0,0,0
A,30,379,1,1,0,0,0
A,30,380,1,1,0,0,0
A,30,381,1,1,0,0,0
A,30,382,1,1,0,0,0
A,30,383,1,1,0,0,0
A,30,384,1,1,0,0,0
A,30,385,1,1,0,0,0
A,30,386,1,1,0,0,0
A,30,387,1,1,0,0,0
A,30,388,1,1,0,0,0
A,30,389,1,1,0,0,0
A,30,390,1,1,0,0,0
A,30,391,1,1,0,0,0
A,30,392,1,1,0,0,0
A,30,393,1,1,0,0,0
A,30,394,1,1,0,0,0
A,30,395,1,1,0,0,0
A,30,396,1,1,0,0,0
A,30,397,1,1,0,0,0
A,30,398,1,1,0,0,0
A,30,399,1,1,0,0,0
A,30,400,1,1,0,0,0
A,30,401,1,1,0,0,0
A,30,402,1,1,0,0,0
A,30,403,1,1,0,0,0
A,30,404,1,1,0,0,0
A,30,405,1,1,0,0,0
A,30,406,1,1,0,0,0
A,30,407,1,1,0,0,0
A,30,408,1,1,0,0,0
A,30,409,1,1,0,0,0
A,30,410,1,1,0,0,0
A,30,411,1,1,0,0,0
A,30,412,1,1,0,0,0
A,30,413,1,1,0,0,0
A,30,414,1,1,0,0,0
A,30,415,1,1,0,0,0
A,30,416,1,1,0,0,0
A,30,417,1,1,0,0,0
A,30,418,1,1,0,0,0
A,30,419,1,1,0,0,0
A,30,420,1,1,0,0,0
A,30,421,1,1,0,0,0
A,30,422,1,1,0,0,0
A,30,423,1,1,0,0,0
A,30,424,1,1,0,0,0
A,30,425,1,1,0,0,0
A,30,426,1,1,0,0,0
A,30,427,1,1,0,0,0
A,30,428,1,1,0,0,0
A,30,429,1,1,0,0,0
A,30,430,1,1,0,0,0
A,30,431,1,1,0,0,0
A,30,432,1,1,0,0,0
A,30,433,1,1,0,0,0
A,30,434,1,1,0,0,0
A,30,435,1,1,0,0,0
A,30,436,1,1,0,0,0
A,30,437,1,1,0,0,0
A,30,438,1,1,0,0,0
A,30,439,1,1,0,0,0
A,30,440,1,1,0,0,0
A,30,441,1,1,0,0,0
A,30,442,1,1,0,0,0
A,30,443,1,1,0,0,0
A,30,444,1,1,0,0,0
A,30,445,1,1,0,0,0
A,30,446,1,1,0,0,0
A,30,447,1,1,0,0,0
A,30,448,1,1,0,0,0
A,30,449,1,1,0,0,0
A,30,450,1,1,0,0,0
A,30,451,1,1,0,0,0
A,30,452,1,1,0,0,0
A,30,453,1,1,0,0,0
A,30,454,1,1,0,0,0
A,30,455,1,1,0,0,0
A,30,456,1,1,0,0,0
A,30,457,1,1,0,0,0
A,30,458,1,1,0,0,0
A,30,459,1,1,0,0,0
A,30,460,1,1,0,0,0
A,30,461,1,1,0,0,0
A,30,462,1,1,0,0,0
A,30,463,1,1,0,0,0
A,30,464,1,1,0,0,0
A,30,465,1,1,0,0,0
A,30,466,1,1,0,0,0
A,30,467,1,1,0,0,0
A,30,468,1,1,0,0,0
A,30,469,1,1,0,0,0
A,30,470,1,1,0,0,0
A,30,471,1,1,0,0,0
A,30,472,1,1,0,0,0
A,30,473,1,1,0,0,0
A,30,474,1,1,0,0,0
A,30,475,1,1,0,0,0
A,30,476,1,1,0,0,0
A,30,477,1,1,0,0,0
A,30,478,1,1,0,0,0
A,30,479,1,1,0,0,0
A,30,480,1,1,0,0,0
A,30,481,1,1,0,0,0
A,30,482,1,1,0,0,0
A,30,483,1,1,0,0,0
A,30,484,1,1,0,0,0
A,30,485,1,1,0,0,0
A,30,486,1,1,0,0,0
A,30,487,1,1,0,0,0
A,30,488,1,1,0,0,0
A,30,489,1,1,0,0,0
A,30,490,1,1,0,0,0
A,30,491,1,1,0,0,0
A,30,492,1,1,0,0,0
A,30,493,1,1,0,0,0
A,30,494,1,1,0,0,0
A,30,495,1,1,0,0,0
A,30,496,1,1,0,0,0
A,30,497,1,1,0,0,0
A,30,498,1,1,0,0,0
A,30,499,1,1,0,0,0
A,30,500,1,1,0,0,0
A,30,501,1,1,0,0,0
A,30,502,1,1,0,0,0
A,30,503,1,1,0,0,0
A,30,504,1,1,0,0,0
A,30,505,1,1,0,0,0
A,30,506,1,1,0,0,0
A,30,507,1,1,0,0,0
A,30,508,1,1,0,0,0
A,30,509,1,1,0,0,0
A,30,510,1,1,0,0,0
A,30,511,1,1,0,0,0
A,30,512,1,1,0,0,0
A,30,513,1,1,0,0,0
A,30,514,1,1,0,0,0
A,30,515,1,1,0,0,0
A,30,516,1,1,0,0,0
A,30,517,1,1,0,0,0
A,30,518,1,1,0,0,0
A,30,519,1,1,0,0,0
A,30,520,1,1,0,0,0
A,30,521,1,1,0,0,0
A,30,522,1,1,0,0,0
A,30,523,1,1,0,0,0
A,30,524,1,1,0,0,0
A,30,525,1,1,0,0,0
A,30,526,1,1,0,0,0
A,30,527,1,1,0,0,0
A,30,528,1,1,0,0,0
A,30,529,1,1,0,0,0
A,30,530,1,1,0,0,0
A,30,531,1,1,0,0,0
A,30,532,1,1,0,0,0
A,30,533,1,1,0,0,0
A,30,534,1,1,0,0,0
A,30,535,1,1,0,0,0
A,30,536,1,1,0,0,0
A,30,537,1,1,0,0,0
A,30,538,1,1,0,0,0
A,30,539,1,1,0,0,0
A,30,540,1,1,0,0,0
A,30,541,1,1,0,0,0
A,30,542,1,1,0,0,0
A,30,543,1,0,1,0,0
A,30,544,1,0,1,0,0
A,30,545,1,0,1,0,0
A,30,546,1,0,1,0,0
A,30,547,1,0,1,0,0
A,30,548,1,0,1,0,0
A,30,549,1,0,1,0,0
A,30,550,1,0,1,0,0
A,30,551,1,0,1,0,0
A,30,552,1,0,1,0,0
A,30,553,1,0,1,0,0
A,30,554,1,0,1,0,0
A,30,555,1,0,1,0,0
A,30,556,1,0,1,0,0
A,30,557,1,0,1,0,0
A,30,558,1,0,1,0,0
A,30,559,1,0,1,0,0
A,30,560,1,0,1,0,0
A,30,561,1,0,1,0,0
A,30,562,1,0,1,0,0
A,30,563,1,0,1,0,0
A,30,564,1,0,1,0,0
A,30,565,1,0,1,0,0
A,30,566,1,0,1,0,0
A,30,567,1,0,1,0,0
A,30,568,1,0,1,0,0
A,30,569,1,0,1,0,0
A,30,570,1,0,1,0,0
A,30,571,1,0,1,0,0
A,30,572,1,0,1,0,0
A,30,573,1,0,1,0,0
A,30,574,1,0,1,0,0
A,30,575,1,0,1,0,0
A,30,576,1,0,1,0,0
A,30,577,1,0,1,0,0
A,30,578,1,0,1,0,0
A,30,579,1,0,1,0,0
A,30,580,1,0,1,0,0
A,30,581,1,0,1,0,0
A,30,582,2,0,0,0,0
A,30,583,2,0,0,0,0
A,30,584,2,0,0,0,0
A,30,585,2,0,0,0,0
A,30,586,2,0,0,0,0
A,30,587,2,0,0,0,0
A,30,588,2,0,0,0,0
A,30,589,2,0,0,0,0
A,30,590,2,0,0,0,0
A,30,591,2,0,0,0,0
A,30,592,2,0,0,0,0
A,30,593,2,0,0,0,0
A,30,594,1,0,0,1,0
A,30,595,1,0,0,1,0
A,30,596,1,0,0,1,0
A,30,597,1,0,0,1,0
A,30,598,1,0,0,1,0
A,30,599,1,0,0,1,0
A,30,600,1,0,0,1,0
A,30,601,1,0,0,1,0
A,30,602,1,0,0,1,0
A,30,603,1,0,0,1,0
A,30,604,1,0,0,1,0
A,30,605,1,0,0,1,0
A,30,606,1,0,0,1,0
A,30,607,1,0,0,1,0
A,30,608,1,0,0,1,0
A,30,609,1,0,0,1,0
A,30,610,1,0,0,1,0
A,30,611,1,0,0,1,0
A,30,612,1,0,0,1,0
A,30,613,1,0,0,1,0
A,30,614,1,0,0,1,0
A,30,615,1,0,0,1,0
A,30,616,1,0,0,1,0
A,30,617,1,0,0,1,0
A,30,618,1,0,0,1,0
A,30,619,1,0,0,1,0
A,30,620,1,0,0,1,0
A,30,621,1,0,0,1,0
A,30,622,1,1,0,0,0
A,30,623,1,1,0,0,0
A,30,624,1,1,0,0,0
A,30,625,1,1,0,0,0
A,30,626,1,1,0,0,0
A,30,627,1,1,0,0,0
A,30,628,1,1,0,0,0
A,30,629,1,1,0,0,0
A,30,630,1,1,0,0,0
A,30,631,1,1,0,0,0
A,30,632,1,1,0,0,0
A,30,633,1,1,0,0,0
A,30,634,1,1,0,0,0
A,30,635,1,1,0,0,0
A,30,636,1,1,0,0,0
A,30,637,1,1,0,0,0
A,30,638,1,1,0,0,0
A,30,639,1,0,0,1,0
A,30,640,1,0,0,1,0
A,30,641,1,0,0,1,0
A,30,642,1,0,0,1,0
A,30,643,1,0,0,1,0
A,30,644,1,0,0,1,0
A,30,645,1,0,0,1,0
A,30,646,1,0,0,1,0
A,30,647,2,0,0,0,0
A,30,648,2,0,0,0,0
A,30,649,2,0,0,0,0
A,30,650,2,0,0,0,0
A,30,651,2,0,0,0,0
A,30,652,2,0,0,0,0
A,30,653,1,0,0,1,0
A,30,654,1,0,0,1,0
A,30,655,1,0,0,1,0
A,30,656,1,0,0,1,0
A,30,657,1,0,0,1,0
A,30,658,1,0,0,1,0
A,30,659,1,0,0,1,0
A,30,660,1,0,0,1,0
A,30,661,1,0,0,1,0
A,30,662,1,0,0,1,0
A,30,663,1,0,0,1,0
A,30,664,1,0,0,1,0
A,30,665,1,0,0,1,0
