Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
28,1297,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1298,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1299,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1300,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1301,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1302,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1303,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1304,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1305,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1306,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1307,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1308,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1309,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1310,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1311,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1312,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1313,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1314,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1315,2,0,0,0,0,0.34,0.0,0.0
28,1316,2,0,0,0,0,0.34,0.0,0.0
28,1317,2,0,0,0,0,0.34,0.0,0.0
28,1318,2,0,0,0,0,0.34,0.0,0.0
28,1319,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1320,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1321,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1322,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1323,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1324,2,0,0,0,0,0.34,0.0,0.0
28,1325,2,0,0,0,0,0.34,0.0,0.0
28,1326,2,0,0,0,0,0.34,0.0,0.0
28,1327,2,0,0,0,0,0.34,0.0,0.0
28,1328,2,0,0,0,0,0.34,0.0,0.0
28,1329,2,0,0,0,0,0.34,0.0,0.0
28,1330,2,0,0,0,0,0.34,0.0,0.0
28,1331,2,0,0,0,0,0.34,0.0,0.0
28,1332,2,0,0,0,0,0.34,0.0,0.0
28,1333,2,0,0,0,0,0.34,0.0,0.0
28,1334,2,0,0,0,0,0.34,0.0,0.0
28,1335,2,0,0,0,0,0.34,0.0,0.0
28,1336,2,0,0,0,0,0.34,0.0,0.0
28,1337,2,0,0,0,0,0.34,0.0,0.0
28,1338,2,0,0,0,0,0.34,0.0,0.0
28,1339,2,0,0,0,0,0.34,0.0,0.0
28,1340,2,0,0,0,0,0.34,0.0,0.0
28,1341,2,0,0,0,0,0.34,0.0,0.0
28,1342,2,0,0,0,0,0.34,0.0,0.0
28,1343,2,0,0,0,0,0.34,0.0,0.0
28,1344,2,0,0,0,0,0.34,0.0,0.0
28,1345,2,0,0,0,0,0.34,0.0,0.0
28,1346,2,0,0,0,0,0.34,0.0,0.0
28,1347,2,0,0,0,0,0.34,0.0,0.0
28,1348,2,0,0,0,0,0.34,0.0,0.0
28,1349,2,0,0,0,0,0.34,0.0,0.0
28,1350,2,0,0,0,0,0.34,0.0,0.0
28,1351,2,0,0,0,0,0.34,0.0,0.0
28,1352,2,0,0,0,0,0.34,0.0,0.0
28,1353,2,0,0,0,0,0.34,0.0,0.0
28,1354,2,0,0,0,0,0.34,0.0,0.0
28,1355,2,0,0,0,0,0.34,0.0,0.0
28,1356,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1357,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1358,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1359,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1360,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1361,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1362,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1363,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1364,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1365,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1366,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1367,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1368,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1369,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1370,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1371,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1372,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1373,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1374,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1375,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1376,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1377,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1378,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1379,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
28,1380,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1381,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1382,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1383,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1384,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1385,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1386,2,0,0,0,0,0.34,0.0,0.0
28,1387,2,0,0,0,0,0.34,0.0,0.0
28,1388,2,0,0,0,0,0.34,0.0,0.0
28,1389,2,0,0,0,0,0.34,0.0,0.0
28,1390,2,0,0,0,0,0.34,0.0,0.0
28,1391,2,0,0,0,0,0.34,0.0,0.0
28,1392,2,0,0,0,0,0.34,0.0,0.0
28,1393,2,0,0,0,0,0.34,0.0,0.0
28,1394,2,0,0,0,0,0.34,0.0,0.0
28,1395,2,0,0,0,0,0.34,0.0,0.0
28,1396,2,0,0,0,0,0.34,0.0,0.0
28,1397,2,0,0,0,0,0.34,0.0,0.0
28,1398,2,0,0,0,0,0.34,0.0,0.0
28,1399,2,0,0,0,0,0.34,0.0,0.0
28,1400,2,0,0,0,0,0.34,0.0,0.0
28,1401,2,0,0,0,0,0.34,0.0,0.0
28,1402,2,0,0,0,0,0.34,0.0,0.0
28,1403,2,0,0,0,0,0.34,0.0,0.0
28,1404,2,0,0,0,0,0.34,0.0,0.0
28,1405,2,0,0,0,0,0.34,0.0,0.0
28,1406,2,0,0,0,0,0.34,0.0,0.0
28,1407,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1408,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1409,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1410,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1411,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1412,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1413,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1414,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1415,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1416,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1417,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1418,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1419,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1420,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1421,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1422,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1423,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1424,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1425,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1426,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1427,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1428,1,0,0,1,0,0.34,0.056095474666666666,0.019072461386666666
28,1429,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1430,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1431,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1432,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
28,1433,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1434,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1435,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1436,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1437,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1438,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
28,1439,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,0,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,1,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,2,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,3,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,4,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,5,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,6,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,7,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,8,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,9,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,10,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,11,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,12,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,13,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,14,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,15,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,16,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,17,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,18,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,19,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,20,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,21,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,22,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,23,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,24,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,25,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,26,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,27,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,28,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,29,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,30,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,31,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,32,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,33,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,34,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,35,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,36,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,37,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,38,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,39,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,40,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,41,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,42,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,43,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,44,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,45,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,46,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,47,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,48,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,49,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,50,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,51,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,52,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,53,1,0,1,0,0,0.34,0.006996611666666667,0.0023788479666666668
29,54,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
29,55,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
29,56,1,0,0,0,1,0.34,0.029952573166666666,0.010183874876666667
29,57,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,58,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,59,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,60,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,61,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,62,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,63,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,64,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,65,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,66,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,67,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,68,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,69,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,70,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,71,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,72,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,73,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,74,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,75,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,76,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,77,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,78,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,79,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,80,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,81,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,82,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,83,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,84,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,85,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,86,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,87,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,88,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,89,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,90,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,91,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,92,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,93,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,94,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,95,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,96,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,97,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,98,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,99,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,100,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,101,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,102,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,103,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,104,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,105,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,106,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,107,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,108,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,109,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,110,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,111,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,112,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,113,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,114,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,115,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,116,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,117,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,118,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,119,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,120,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,121,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,122,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,123,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,124,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,125,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,126,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,127,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,128,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,129,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,130,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,131,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,132,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,133,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,134,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,135,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,136,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,137,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,138,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,139,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,140,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,141,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,142,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,143,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,144,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,145,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,146,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,147,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,148,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,149,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,150,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,151,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,152,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,153,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,154,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,155,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,156,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,157,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,158,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,159,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,160,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,161,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,162,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,163,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,164,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,165,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,166,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,167,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,168,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,169,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,170,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,171,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,172,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,173,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,174,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,175,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,176,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,177,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,178,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,179,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,180,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,181,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,182,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,183,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,184,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,185,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,186,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,187,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,188,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,189,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,190,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,191,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,192,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,193,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,194,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,195,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,196,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,197,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,198,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,199,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,200,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,201,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,202,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,203,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,204,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,205,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,206,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,207,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,208,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,209,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,210,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,211,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,212,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,213,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,214,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,215,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,216,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,217,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,218,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,219,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,220,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,221,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,222,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,223,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,224,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,225,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,226,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,227,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,228,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,229,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,230,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,231,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,232,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,233,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,234,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,235,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,236,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,237,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,238,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,239,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,240,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,241,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,242,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,243,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,244,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
29,245,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
