Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
21,1360,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1361,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1362,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1363,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1364,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1365,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1366,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1367,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1368,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1369,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1370,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1371,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1372,12,2,0.34,0.006861289888083333,0.002332838561948333
21,1373,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1374,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1375,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1376,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1377,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1378,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1379,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1380,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1381,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1382,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1383,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1384,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1385,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1386,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1387,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1388,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1389,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1390,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1391,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1392,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1393,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1394,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1395,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1396,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1397,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1398,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1399,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1400,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1401,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1402,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1403,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1404,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1405,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1406,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1407,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1408,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1409,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1410,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1411,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1412,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1413,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1414,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1415,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1416,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1417,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1418,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1419,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1420,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1421,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1422,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1423,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1424,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1425,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1426,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1427,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1428,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1429,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1430,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1431,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1432,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1433,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1434,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1435,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1436,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1437,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1438,11,2,0.34,0.0024863784465,0.0008453686718100001
21,1439,11,2,0.34,0.0024863784465,0.0008453686718100001
22,0,11,2,0.34,0.0024863784465,0.0008453686718100001
22,1,11,2,0.34,0.0024863784465,0.0008453686718100001
22,2,11,2,0.34,0.0024863784465,0.0008453686718100001
22,3,11,2,0.34,0.0024863784465,0.0008453686718100001
22,4,11,2,0.34,0.0024863784465,0.0008453686718100001
22,5,11,2,0.34,0.0024863784465,0.0008453686718100001
22,6,11,2,0.34,0.0024863784465,0.0008453686718100001
22,7,11,2,0.34,0.0024863784465,0.0008453686718100001
22,8,11,2,0.34,0.0024863784465,0.0008453686718100001
22,9,11,2,0.34,0.0024863784465,0.0008453686718100001
22,10,11,2,0.34,0.0024863784465,0.0008453686718100001
22,11,11,2,0.34,0.0024863784465,0.0008453686718100001
22,12,11,2,0.34,0.0024863784465,0.0008453686718100001
22,13,11,2,0.34,0.0024863784465,0.0008453686718100001
22,14,11,2,0.34,0.0024863784465,0.0008453686718100001
22,15,11,2,0.34,0.0024863784465,0.0008453686718100001
22,16,11,2,0.34,0.0024863784465,0.0008453686718100001
22,17,11,2,0.34,0.0024863784465,0.0008453686718100001
22,18,11,2,0.34,0.0024863784465,0.0008453686718100001
22,19,11,2,0.34,0.0024863784465,0.0008453686718100001
22,20,11,2,0.34,0.0024863784465,0.0008453686718100001
22,21,11,2,0.34,0.0024863784465,0.0008453686718100001
22,22,11,2,0.34,0.0024863784465,0.0008453686718100001
22,23,11,2,0.34,0.0024863784465,0.0008453686718100001
22,24,11,2,0.34,0.0024863784465,0.0008453686718100001
22,25,11,2,0.34,0.0024863784465,0.0008453686718100001
22,26,11,2,0.34,0.0024863784465,0.0008453686718100001
22,27,11,2,0.34,0.0024863784465,0.0008453686718100001
22,28,11,2,0.34,0.0024863784465,0.0008453686718100001
22,29,11,2,0.34,0.0024863784465,0.0008453686718100001
22,30,11,2,0.34,0.0024863784465,0.0008453686718100001
22,31,11,2,0.34,0.0024863784465,0.0008453686718100001
22,32,11,2,0.34,0.0024863784465,0.0008453686718100001
22,33,11,2,0.34,0.0024863784465,0.0008453686718100001
22,34,11,2,0.34,0.0024863784465,0.0008453686718100001
22,35,11,2,0.34,0.0024863784465,0.0008453686718100001
22,36,11,2,0.34,0.0024863784465,0.0008453686718100001
22,37,11,2,0.34,0.0024863784465,0.0008453686718100001
22,38,11,2,0.34,0.0024863784465,0.0008453686718100001
22,39,11,2,0.34,0.0024863784465,0.0008453686718100001
22,40,11,2,0.34,0.0024863784465,0.0008453686718100001
22,41,11,2,0.34,0.0024863784465,0.0008453686718100001
22,42,11,2,0.34,0.0024863784465,0.0008453686718100001
22,43,11,2,0.34,0.0024863784465,0.0008453686718100001
22,44,11,2,0.34,0.0024863784465,0.0008453686718100001
22,45,11,2,0.34,0.0024863784465,0.0008453686718100001
22,46,11,2,0.34,0.0024863784465,0.0008453686718100001
22,47,11,2,0.34,0.0024863784465,0.0008453686718100001
22,48,11,2,0.34,0.0024863784465,0.0008453686718100001
22,49,11,2,0.34,0.0024863784465,0.0008453686718100001
22,50,11,2,0.34,0.0024863784465,0.0008453686718100001
22,51,11,2,0.34,0.0024863784465,0.0008453686718100001
22,52,11,2,0.34,0.0024863784465,0.0008453686718100001
22,53,11,2,0.34,0.0024863784465,0.0008453686718100001
22,54,11,2,0.34,0.0024863784465,0.0008453686718100001
22,55,11,2,0.34,0.0024863784465,0.0008453686718100001
22,56,11,2,0.34,0.0024863784465,0.0008453686718100001
22,57,11,2,0.34,0.0024863784465,0.0008453686718100001
22,58,11,2,0.34,0.0024863784465,0.0008453686718100001
22,59,11,2,0.34,0.0024863784465,0.0008453686718100001
22,60,11,2,0.34,0.0024863784465,0.0008453686718100001
22,61,11,2,0.34,0.0024863784465,0.0008453686718100001
22,62,11,2,0.34,0.0024863784465,0.0008453686718100001
22,63,11,2,0.34,0.0024863784465,0.0008453686718100001
22,64,11,2,0.34,0.0024863784465,0.0008453686718100001
22,65,11,2,0.34,0.0024863784465,0.0008453686718100001
22,66,11,2,0.34,0.0024863784465,0.0008453686718100001
22,67,11,2,0.34,0.0024863784465,0.0008453686718100001
22,68,11,2,0.34,0.0024863784465,0.0008453686718100001
22,69,11,2,0.34,0.0024863784465,0.0008453686718100001
22,70,11,2,0.34,0.0024863784465,0.0008453686718100001
22,71,11,2,0.34,0.0024863784465,0.0008453686718100001
22,72,11,2,0.34,0.0024863784465,0.0008453686718100001
22,73,11,2,0.34,0.0024863784465,0.0008453686718100001
22,74,11,2,0.34,0.0024863784465,0.0008453686718100001
22,75,11,2,0.34,0.0024863784465,0.0008453686718100001
22,76,11,2,0.34,0.0024863784465,0.0008453686718100001
22,77,11,2,0.34,0.0024863784465,0.0008453686718100001
22,78,11,2,0.34,0.0024863784465,0.0008453686718100001
22,79,11,2,0.34,0.0024863784465,0.0008453686718100001
22,80,11,2,0.34,0.0024863784465,0.0008453686718100001
22,81,11,2,0.34,0.0024863784465,0.0008453686718100001
22,82,11,2,0.34,0.0024863784465,0.0008453686718100001
22,83,11,2,0.34,0.0024863784465,0.0008453686718100001
22,84,11,2,0.34,0.0024863784465,0.0008453686718100001
22,85,11,2,0.34,0.0024863784465,0.0008453686718100001
22,86,11,2,0.34,0.0024863784465,0.0008453686718100001
22,87,11,2,0.34,0.0024863784465,0.0008453686718100001
22,88,11,2,0.34,0.0024863784465,0.0008453686718100001
22,89,11,2,0.34,0.0024863784465,0.0008453686718100001
22,90,11,2,0.34,0.0024863784465,0.0008453686718100001
22,91,11,2,0.34,0.0024863784465,0.0008453686718100001
22,92,11,2,0.34,0.0024863784465,0.0008453686718100001
22,93,11,2,0.34,0.0024863784465,0.0008453686718100001
22,94,11,2,0.34,0.0024863784465,0.0008453686718100001
22,95,11,2,0.34,0.0024863784465,0.0008453686718100001
22,96,11,2,0.34,0.0024863784465,0.0008453686718100001
22,97,11,2,0.34,0.0024863784465,0.0008453686718100001
22,98,11,2,0.34,0.0024863784465,0.0008453686718100001
22,99,11,2,0.34,0.0024863784465,0.0008453686718100001
22,100,11,2,0.34,0.0024863784465,0.0008453686718100001
22,101,11,2,0.34,0.0024863784465,0.0008453686718100001
22,102,11,2,0.34,0.0024863784465,0.0008453686718100001
22,103,11,2,0.34,0.0024863784465,0.0008453686718100001
22,104,11,2,0.34,0.0024863784465,0.0008453686718100001
22,105,11,2,0.34,0.0024863784465,0.0008453686718100001
22,106,11,2,0.34,0.0024863784465,0.0008453686718100001
22,107,11,2,0.34,0.0024863784465,0.0008453686718100001
22,108,11,2,0.34,0.0024863784465,0.0008453686718100001
22,109,11,2,0.34,0.0024863784465,0.0008453686718100001
22,110,11,2,0.34,0.0024863784465,0.0008453686718100001
22,111,11,2,0.34,0.0024863784465,0.0008453686718100001
22,112,11,2,0.34,0.0024863784465,0.0008453686718100001
22,113,11,2,0.34,0.0024863784465,0.0008453686718100001
22,114,11,2,0.34,0.0024863784465,0.0008453686718100001
22,115,11,2,0.34,0.0024863784465,0.0008453686718100001
22,116,11,2,0.34,0.0024863784465,0.0008453686718100001
22,117,11,2,0.34,0.0024863784465,0.0008453686718100001
22,118,11,2,0.34,0.0024863784465,0.0008453686718100001
22,119,11,2,0.34,0.0024863784465,0.0008453686718100001
22,120,11,2,0.34,0.0024863784465,0.0008453686718100001
22,121,11,2,0.34,0.0024863784465,0.0008453686718100001
22,122,11,2,0.34,0.0024863784465,0.0008453686718100001
22,123,11,2,0.34,0.0024863784465,0.0008453686718100001
22,124,11,2,0.34,0.0024863784465,0.0008453686718100001
22,125,11,2,0.34,0.0024863784465,0.0008453686718100001
22,126,11,2,0.34,0.0024863784465,0.0008453686718100001
22,127,11,2,0.34,0.0024863784465,0.0008453686718100001
22,128,11,2,0.34,0.0024863784465,0.0008453686718100001
22,129,11,2,0.34,0.0024863784465,0.0008453686718100001
22,130,11,2,0.34,0.0024863784465,0.0008453686718100001
22,131,11,2,0.34,0.0024863784465,0.0008453686718100001
22,132,11,2,0.34,0.0024863784465,0.0008453686718100001
22,133,11,2,0.34,0.0024863784465,0.0008453686718100001
22,134,11,2,0.34,0.0024863784465,0.0008453686718100001
22,135,11,2,0.34,0.0024863784465,0.0008453686718100001
22,136,11,2,0.34,0.0024863784465,0.0008453686718100001
22,137,11,2,0.34,0.0024863784465,0.0008453686718100001
22,138,11,2,0.34,0.0024863784465,0.0008453686718100001
22,139,11,2,0.34,0.0024863784465,0.0008453686718100001
22,140,11,2,0.34,0.0024863784465,0.0008453686718100001
22,141,11,2,0.34,0.0024863784465,0.0008453686718100001
22,142,11,2,0.34,0.0024863784465,0.0008453686718100001
22,143,11,2,0.34,0.0024863784465,0.0008453686718100001
22,144,11,2,0.34,0.0024863784465,0.0008453686718100001
22,145,11,2,0.34,0.0024863784465,0.0008453686718100001
22,146,11,2,0.34,0.0024863784465,0.0008453686718100001
22,147,11,2,0.34,0.0024863784465,0.0008453686718100001
22,148,11,2,0.34,0.0024863784465,0.0008453686718100001
22,149,11,2,0.34,0.0024863784465,0.0008453686718100001
22,150,11,2,0.34,0.0024863784465,0.0008453686718100001
22,151,11,2,0.34,0.0024863784465,0.0008453686718100001
22,152,11,2,0.34,0.0024863784465,0.0008453686718100001
22,153,11,2,0.34,0.0024863784465,0.0008453686718100001
22,154,11,2,0.34,0.0024863784465,0.0008453686718100001
22,155,11,2,0.34,0.0024863784465,0.0008453686718100001
22,156,11,2,0.34,0.0024863784465,0.0008453686718100001
22,157,11,2,0.34,0.0024863784465,0.0008453686718100001
22,158,11,2,0.34,0.0024863784465,0.0008453686718100001
22,159,11,2,0.34,0.0024863784465,0.0008453686718100001
22,160,11,2,0.34,0.0024863784465,0.0008453686718100001
22,161,11,2,0.34,0.0024863784465,0.0008453686718100001
22,162,11,2,0.34,0.0024863784465,0.0008453686718100001
22,163,11,2,0.34,0.0024863784465,0.0008453686718100001
22,164,11,2,0.34,0.0024863784465,0.0008453686718100001
22,165,11,2,0.34,0.0024863784465,0.0008453686718100001
22,166,11,2,0.34,0.0024863784465,0.0008453686718100001
22,167,11,2,0.34,0.0024863784465,0.0008453686718100001
22,168,11,2,0.34,0.0024863784465,0.0008453686718100001
22,169,11,2,0.34,0.0024863784465,0.0008453686718100001
22,170,11,2,0.34,0.0024863784465,0.0008453686718100001
22,171,11,2,0.34,0.0024863784465,0.0008453686718100001
22,172,11,2,0.34,0.0024863784465,0.0008453686718100001
22,173,11,2,0.34,0.0024863784465,0.0008453686718100001
22,174,11,2,0.34,0.0024863784465,0.0008453686718100001
22,175,11,2,0.34,0.0024863784465,0.0008453686718100001
22,176,11,2,0.34,0.0024863784465,0.0008453686718100001
22,177,11,2,0.34,0.0024863784465,0.0008453686718100001
22,178,11,2,0.34,0.0024863784465,0.0008453686718100001
22,179,11,2,0.34,0.0024863784465,0.0008453686718100001
22,180,11,2,0.34,0.0024863784465,0.0008453686718100001
22,181,11,2,0.34,0.0024863784465,0.0008453686718100001
22,182,11,2,0.34,0.0024863784465,0.0008453686718100001
22,183,11,2,0.34,0.0024863784465,0.0008453686718100001
22,184,11,2,0.34,0.0024863784465,0.0008453686718100001
22,185,11,2,0.34,0.0024863784465,0.0008453686718100001
22,186,11,2,0.34,0.0024863784465,0.0008453686718100001
22,187,11,2,0.34,0.0024863784465,0.0008453686718100001
22,188,11,2,0.34,0.0024863784465,0.0008453686718100001
22,189,11,2,0.34,0.0024863784465,0.0008453686718100001
22,190,11,2,0.34,0.0024863784465,0.0008453686718100001
22,191,11,2,0.34,0.0024863784465,0.0008453686718100001
22,192,11,2,0.34,0.0024863784465,0.0008453686718100001
22,193,11,2,0.34,0.0024863784465,0.0008453686718100001
22,194,11,2,0.34,0.0024863784465,0.0008453686718100001
22,195,11,2,0.34,0.0024863784465,0.0008453686718100001
22,196,11,2,0.34,0.0024863784465,0.0008453686718100001
22,197,11,2,0.34,0.0024863784465,0.0008453686718100001
22,198,11,2,0.34,0.0024863784465,0.0008453686718100001
22,199,11,2,0.34,0.0024863784465,0.0008453686718100001
22,200,11,2,0.34,0.0024863784465,0.0008453686718100001
22,201,11,2,0.34,0.0024863784465,0.0008453686718100001
22,202,11,2,0.34,0.0024863784465,0.0008453686718100001
22,203,11,2,0.34,0.0024863784465,0.0008453686718100001
22,204,11,2,0.34,0.0024863784465,0.0008453686718100001
22,205,11,2,0.34,0.0024863784465,0.0008453686718100001
22,206,11,2,0.34,0.0024863784465,0.0008453686718100001
22,207,11,2,0.34,0.0024863784465,0.0008453686718100001
22,208,11,2,0.34,0.0024863784465,0.0008453686718100001
22,209,11,2,0.34,0.0024863784465,0.0008453686718100001
22,210,11,2,0.34,0.0024863784465,0.0008453686718100001
22,211,11,2,0.34,0.0024863784465,0.0008453686718100001
22,212,11,2,0.34,0.0024863784465,0.0008453686718100001
22,213,11,2,0.34,0.0024863784465,0.0008453686718100001
22,214,11,2,0.34,0.0024863784465,0.0008453686718100001
22,215,11,2,0.34,0.0024863784465,0.0008453686718100001
22,216,11,2,0.34,0.0024863784465,0.0008453686718100001
22,217,11,2,0.34,0.0024863784465,0.0008453686718100001
22,218,11,2,0.34,0.0024863784465,0.0008453686718100001
22,219,11,2,0.34,0.0024863784465,0.0008453686718100001
22,220,11,2,0.34,0.0024863784465,0.0008453686718100001
22,221,11,2,0.34,0.0024863784465,0.0008453686718100001
22,222,11,2,0.34,0.0024863784465,0.0008453686718100001
22,223,11,2,0.34,0.0024863784465,0.0008453686718100001
22,224,11,2,0.34,0.0024863784465,0.0008453686718100001
22,225,11,2,0.34,0.0024863784465,0.0008453686718100001
22,226,11,2,0.34,0.0024863784465,0.0008453686718100001
22,227,11,2,0.34,0.0024863784465,0.0008453686718100001
22,228,15,2,0.34,0.009683789739000003,0.0032924885112600014
22,229,15,2,0.34,0.009683789739000003,0.0032924885112600014
22,230,11,2,0.34,0.0024863784465,0.0008453686718100001
22,231,11,2,0.34,0.0024863784465,0.0008453686718100001
22,232,11,2,0.34,0.0024863784465,0.0008453686718100001
22,233,11,2,0.34,0.0024863784465,0.0008453686718100001
22,234,11,2,0.34,0.0024863784465,0.0008453686718100001
22,235,11,2,0.34,0.0024863784465,0.0008453686718100001
22,236,11,2,0.34,0.0024863784465,0.0008453686718100001
22,237,11,2,0.34,0.0024863784465,0.0008453686718100001
22,238,11,2,0.34,0.0024863784465,0.0008453686718100001
22,239,11,2,0.34,0.0024863784465,0.0008453686718100001
22,240,11,2,0.34,0.0024863784465,0.0008453686718100001
22,241,11,2,0.34,0.0024863784465,0.0008453686718100001
22,242,11,2,0.34,0.0024863784465,0.0008453686718100001
22,243,11,2,0.34,0.0024863784465,0.0008453686718100001
22,244,11,2,0.34,0.0024863784465,0.0008453686718100001
22,245,11,2,0.34,0.0024863784465,0.0008453686718100001
22,246,11,2,0.34,0.0024863784465,0.0008453686718100001
22,247,11,2,0.34,0.0024863784465,0.0008453686718100001
22,248,11,2,0.34,0.0024863784465,0.0008453686718100001
22,249,11,2,0.34,0.0024863784465,0.0008453686718100001
22,250,11,2,0.34,0.0024863784465,0.0008453686718100001
22,251,11,2,0.34,0.0024863784465,0.0008453686718100001
22,252,11,2,0.34,0.0024863784465,0.0008453686718100001
22,253,11,2,0.34,0.0024863784465,0.0008453686718100001
22,254,11,2,0.34,0.0024863784465,0.0008453686718100001
22,255,11,2,0.34,0.0024863784465,0.0008453686718100001
22,256,11,2,0.34,0.0024863784465,0.0008453686718100001
22,257,11,2,0.34,0.0024863784465,0.0008453686718100001
22,258,11,2,0.34,0.0024863784465,0.0008453686718100001
22,259,11,2,0.34,0.0024863784465,0.0008453686718100001
22,260,11,2,0.34,0.0024863784465,0.0008453686718100001
22,261,11,2,0.34,0.0024863784465,0.0008453686718100001
22,262,11,2,0.34,0.0024863784465,0.0008453686718100001
22,263,11,2,0.34,0.0024863784465,0.0008453686718100001
22,264,11,2,0.34,0.0024863784465,0.0008453686718100001
22,265,11,2,0.34,0.0024863784465,0.0008453686718100001
22,266,11,2,0.34,0.0024863784465,0.0008453686718100001
22,267,11,2,0.34,0.0024863784465,0.0008453686718100001
22,268,11,2,0.34,0.0024863784465,0.0008453686718100001
22,269,11,2,0.34,0.0024863784465,0.0008453686718100001
22,270,11,2,0.34,0.0024863784465,0.0008453686718100001
22,271,11,2,0.34,0.0024863784465,0.0008453686718100001
22,272,11,2,0.34,0.0024863784465,0.0008453686718100001
22,273,11,2,0.34,0.0024863784465,0.0008453686718100001
22,274,11,2,0.34,0.0024863784465,0.0008453686718100001
22,275,11,2,0.34,0.0024863784465,0.0008453686718100001
22,276,11,2,0.34,0.0024863784465,0.0008453686718100001
22,277,11,2,0.34,0.0024863784465,0.0008453686718100001
22,278,11,2,0.34,0.0024863784465,0.0008453686718100001
22,279,11,2,0.34,0.0024863784465,0.0008453686718100001
22,280,11,2,0.34,0.0024863784465,0.0008453686718100001
22,281,11,2,0.34,0.0024863784465,0.0008453686718100001
22,282,11,2,0.34,0.0024863784465,0.0008453686718100001
22,283,11,2,0.34,0.0024863784465,0.0008453686718100001
22,284,11,2,0.34,0.0024863784465,0.0008453686718100001
22,285,11,2,0.34,0.0024863784465,0.0008453686718100001
22,286,11,2,0.34,0.0024863784465,0.0008453686718100001
22,287,11,2,0.34,0.0024863784465,0.0008453686718100001
22,288,11,2,0.34,0.0024863784465,0.0008453686718100001
22,289,11,2,0.34,0.0024863784465,0.0008453686718100001
22,290,11,2,0.34,0.0024863784465,0.0008453686718100001
22,291,11,2,0.34,0.0024863784465,0.0008453686718100001
22,292,11,2,0.34,0.0024863784465,0.0008453686718100001
22,293,11,2,0.34,0.0024863784465,0.0008453686718100001
22,294,11,2,0.34,0.0024863784465,0.0008453686718100001
22,295,11,2,0.34,0.0024863784465,0.0008453686718100001
22,296,11,2,0.34,0.0024863784465,0.0008453686718100001
22,297,11,2,0.34,0.0024863784465,0.0008453686718100001
22,298,11,2,0.34,0.0024863784465,0.0008453686718100001
22,299,11,2,0.34,0.0024863784465,0.0008453686718100001
22,300,11,2,0.34,0.0024863784465,0.0008453686718100001
22,301,11,2,0.34,0.0024863784465,0.0008453686718100001
22,302,11,2,0.34,0.0024863784465,0.0008453686718100001
22,303,11,2,0.34,0.0024863784465,0.0008453686718100001
22,304,11,2,0.34,0.0024863784465,0.0008453686718100001
22,305,11,2,0.34,0.0024863784465,0.0008453686718100001
22,306,11,2,0.34,0.0024863784465,0.0008453686718100001
22,307,11,2,0.34,0.0024863784465,0.0008453686718100001
22,308,11,2,0.34,0.0024863784465,0.0008453686718100001
22,309,11,2,0.34,0.0024863784465,0.0008453686718100001
22,310,11,2,0.34,0.0024863784465,0.0008453686718100001
22,311,11,2,0.34,0.0024863784465,0.0008453686718100001
22,312,11,2,0.34,0.0024863784465,0.0008453686718100001
22,313,11,2,0.34,0.0024863784465,0.0008453686718100001
22,314,11,2,0.34,0.0024863784465,0.0008453686718100001
22,315,11,2,0.34,0.0024863784465,0.0008453686718100001
22,316,11,2,0.34,0.0024863784465,0.0008453686718100001
22,317,11,2,0.34,0.0024863784465,0.0008453686718100001
22,318,11,2,0.34,0.0024863784465,0.0008453686718100001
22,319,11,2,0.34,0.0024863784465,0.0008453686718100001
22,320,11,2,0.34,0.0024863784465,0.0008453686718100001
22,321,11,2,0.34,0.0024863784465,0.0008453686718100001
22,322,11,2,0.34,0.0024863784465,0.0008453686718100001
22,323,11,2,0.34,0.0024863784465,0.0008453686718100001
22,324,11,2,0.34,0.0024863784465,0.0008453686718100001
22,325,11,2,0.34,0.0024863784465,0.0008453686718100001
22,326,11,2,0.34,0.0024863784465,0.0008453686718100001
22,327,11,2,0.34,0.0024863784465,0.0008453686718100001
22,328,11,2,0.34,0.0024863784465,0.0008453686718100001
22,329,11,2,0.34,0.0024863784465,0.0008453686718100001
22,330,11,2,0.34,0.0024863784465,0.0008453686718100001
22,331,11,2,0.34,0.0024863784465,0.0008453686718100001
22,332,11,2,0.34,0.0024863784465,0.0008453686718100001
22,333,11,2,0.34,0.0024863784465,0.0008453686718100001
22,334,11,2,0.34,0.0024863784465,0.0008453686718100001
22,335,11,2,0.34,0.0024863784465,0.0008453686718100001
22,336,11,2,0.34,0.0024863784465,0.0008453686718100001
22,337,11,2,0.34,0.0024863784465,0.0008453686718100001
22,338,11,2,0.34,0.0024863784465,0.0008453686718100001
22,339,11,2,0.34,0.0024863784465,0.0008453686718100001
22,340,11,2,0.34,0.0024863784465,0.0008453686718100001
22,341,11,2,0.34,0.0024863784465,0.0008453686718100001
22,342,11,2,0.34,0.0024863784465,0.0008453686718100001
22,343,11,2,0.34,0.0024863784465,0.0008453686718100001
22,344,11,2,0.34,0.0024863784465,0.0008453686718100001
22,345,11,2,0.34,0.0024863784465,0.0008453686718100001
22,346,11,2,0.34,0.0024863784465,0.0008453686718100001
22,347,11,2,0.34,0.0024863784465,0.0008453686718100001
22,348,11,2,0.34,0.0024863784465,0.0008453686718100001
22,349,11,2,0.34,0.0024863784465,0.0008453686718100001
22,350,11,2,0.34,0.0024863784465,0.0008453686718100001
22,351,11,2,0.34,0.0024863784465,0.0008453686718100001
22,352,11,2,0.34,0.0024863784465,0.0008453686718100001
22,353,11,2,0.34,0.0024863784465,0.0008453686718100001
22,354,11,2,0.34,0.0024863784465,0.0008453686718100001
22,355,11,2,0.34,0.0024863784465,0.0008453686718100001
22,356,11,2,0.34,0.0024863784465,0.0008453686718100001
22,357,11,2,0.34,0.0024863784465,0.0008453686718100001
22,358,11,2,0.34,0.0024863784465,0.0008453686718100001
22,359,11,2,0.34,0.0024863784465,0.0008453686718100001
22,360,11,2,0.34,0.0024863784465,0.0008453686718100001
22,361,11,2,0.34,0.0024863784465,0.0008453686718100001
22,362,11,2,0.34,0.0024863784465,0.0008453686718100001
22,363,11,2,0.34,0.0024863784465,0.0008453686718100001
22,364,11,2,0.34,0.0024863784465,0.0008453686718100001
22,365,11,2,0.34,0.0024863784465,0.0008453686718100001
22,366,11,2,0.34,0.0024863784465,0.0008453686718100001
22,367,11,2,0.34,0.0024863784465,0.0008453686718100001
22,368,11,2,0.34,0.0024863784465,0.0008453686718100001
22,369,11,2,0.34,0.0024863784465,0.0008453686718100001
22,370,11,2,0.34,0.0024863784465,0.0008453686718100001
22,371,11,2,0.34,0.0024863784465,0.0008453686718100001
22,372,11,2,0.34,0.0024863784465,0.0008453686718100001
22,373,11,2,0.34,0.0024863784465,0.0008453686718100001
22,374,11,2,0.34,0.0024863784465,0.0008453686718100001
22,375,11,2,0.34,0.0024863784465,0.0008453686718100001
22,376,11,2,0.34,0.0024863784465,0.0008453686718100001
22,377,11,2,0.34,0.0024863784465,0.0008453686718100001
22,378,11,2,0.34,0.0024863784465,0.0008453686718100001
22,379,11,2,0.34,0.0024863784465,0.0008453686718100001
22,380,11,2,0.34,0.0024863784465,0.0008453686718100001
